Suresh Raina,Robin Uthappa,57
Suresh Raina,Rohit Sharma,57
Suresh Raina,Sanju Samson,50
Suresh Raina,Shane Watson,46.5
Suresh Raina,Shaun Marsh,59
Suresh Raina,Shikhar Dhawan,50
Suresh Raina,Steve Smith,55
Suresh Raina,Suresh Raina,0
Suresh Raina,Virat Kohli,51.5
Suresh Raina,Yusuf Pathan,56
Suresh Raina,Yuvraj Singh,55.5
Virat Kohli,Aaron Finch,65
Virat Kohli,Ajinkya Rahane,65
Virat Kohli,Ambati Rayudu,76
Virat Kohli,Brendon McCullum,48
Virat Kohli,Chris Gayle,38.5
Virat Kohli,David Miller,46
Virat Kohli,David Warner,44
Virat Kohli,de Villiers,65
Virat Kohli,Dinesh Karthik,44
Virat Kohli,du Plessis,65
Virat Kohli,Dwayne Smith,49
Virat Kohli,Gautam Gambhir,50
Virat Kohli,Kieron Pollard,40
Virat Kohli,Manish Pandey,50
Virat Kohli,Michael Hussey,47.5
Virat Kohli,MS Dhoni,39
Virat Kohli,Murali Vijay,46
Virat Kohli,Parthiv Patel,65
Virat Kohli,Robin Uthappa,65
Virat Kohli,Rohit Sharma,68
Virat Kohli,Sanju Samson,44
Virat Kohli,Shane Watson,50
Virat Kohli,Shaun Marsh,52
Virat Kohli,Shikhar Dhawan,56
Virat Kohli,Steve Smith,43
Virat Kohli,Suresh Raina,51.5
Virat Kohli,Virat Kohli,0
Virat Kohli,Yusuf Pathan,46
Virat Kohli,Yuvraj Singh,43
Yusuf Pathan,Aaron Finch,85
Yusuf Pathan,Ajinkya Rahane,81
Yusuf Pathan,Ambati Rayudu,82
Yusuf Pathan,Brendon McCullum,56
Yusuf Pathan,Chris Gayle,63
Yusuf Pathan,David Miller,56
Yusuf Pathan,David Warner,60
Yusuf Pathan,de Villiers,95
Yusuf Pathan,Dinesh Karthik,45
Yusuf Pathan,du Plessis,98
Yusuf Pathan,Dwayne Smith,64
Yusuf Pathan,Gautam Gambhir,70
Yusuf Pathan,Kieron Pollard,48
Yusuf Pathan,Manish Pandey,54
Yusuf Pathan,Michael Hussey,64
Yusuf Pathan,MS Dhoni,48
Yusuf Pathan,Murali Vijay,67.5
Yusuf Pathan,Parthiv Patel,98
Yusuf Pathan,Robin Uthappa,98
Yusuf Pathan,Rohit Sharma,73
Yusuf Pathan,Sanju Samson,67.5
Yusuf Pathan,Shane Watson,78
Yusuf Pathan,Shaun Marsh,46
Yusuf Pathan,Shikhar Dhawan,57
Yusuf Pathan,Steve Smith,61
Yusuf Pathan,Suresh Raina,56
Yusuf Pathan,Virat Kohli,46
Yusuf Pathan,Yusuf Pathan,0
Yusuf Pathan,Yuvraj Singh,51
Yuvraj Singh,Aaron Finch,69
Yuvraj Singh,Ajinkya Rahane,63
Yuvraj Singh,Ambati Rayudu,81
Yuvraj Singh,Brendon McCullum,50
Yuvraj Singh,Chris Gayle,42
Yuvraj Singh,David Miller,46
Yuvraj Singh,David Warner,55
Yuvraj Singh,de Villiers,55
Yuvraj Singh,Dinesh Karthik,47
Yuvraj Singh,du Plessis,61.5
Yuvraj Singh,Dwayne Smith,62
Yuvraj Singh,Gautam Gambhir,62
Yuvraj Singh,Kieron Pollard,47
Yuvraj Singh,Manish Pandey,62
Yuvraj Singh,Michael Hussey,42
Yuvraj Singh,MS Dhoni,55
Yuvraj Singh,Murali Vijay,61
Yuvraj Singh,Parthiv Patel,64
Yuvraj Singh,Robin Uthappa,71
Yuvraj Singh,Rohit Sharma,75
Yuvraj Singh,Sanju Samson,60
Yuvraj Singh,Shane Watson,71
Yuvraj Singh,Shaun Marsh,53
Yuvraj Singh,Shikhar Dhawan,70
Yuvraj Singh,Steve Smith,61
Yuvraj Singh,Suresh Raina,55.5
Yuvraj Singh,Virat Kohli,43
Yuvraj Singh,Yusuf Pathan,51
Yuvraj Singh,Yuvraj Singh,0
